molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL4086653,COc1ccccc1CN(C)CCN1C(=O)c2ccccc2C1=O,5.08,8400.0,nM
CHEMBL4104552,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.16,6900.0,nM
CHEMBL4094393,CN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.21,6100.0,nM
CHEMBL4066908,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.33,4700.0,nM
CHEMBL4091015,COc1ccccc1CN(C)CCCN1C(=O)c2ccccc2C1=O,5.01,9800.0,nM
CHEMBL4075667,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.58,2600.0,nM
CHEMBL4064598,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.12,7600.0,nM
CHEMBL4086843,CC(C)N1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,4.98,10400.0,nM
CHEMBL4091683,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.16,6900.0,nM
CHEMBL3547159,CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.38,4200.0,nM
CHEMBL4069776,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.03,9400.0,nM
CHEMBL4096975,COc1ccccc1CN(C)CCCCN1C(=O)c2ccccc2C1=O,4.94,11600.0,nM
CHEMBL4061108,C#CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.19,6500.0,nM
CHEMBL4089274,C#CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.25,5600.0,nM
CHEMBL4085625,CC(C)N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,5.05,8900.0,nM
CHEMBL4076402,C#CCN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.23,5900.0,nM
CHEMBL4104698,C#CCN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.2,6300.0,nM
CHEMBL4080466,CC(C)N1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1,4.9,12600.0,nM
CHEMBL4096963,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,4.91,12200.0,nM
CHEMBL3547058,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.08,8300.0,nM
CHEMBL4089264,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,4.93,11700.0,nM
CHEMBL4061100,COc1ccccc1CN(C)CCCCCCN1C(=O)c2ccccc2C1=O,4.95,11300.0,nM
CHEMBL4081393,C#CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,5.09,8200.0,nM
CHEMBL4099414,C#CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,5.04,9100.0,nM
CHEMBL4070797,CC(C)N1CCN(CCCCCCN2C(=O)c3ccccc3C2=O)CC1,4.88,13100.0,nM
CHEMBL4101356,CC(=O)c1ccc(OCCCN2CCCCC2)cc1O,5.55,2800.0,nM
CHEMBL4066052,CC(=O)c1ccc(OCCCN2CCCC2)cc1O,6.21,620.0,nM
CHEMBL4093622,CC(=O)c1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1O,5.17,6800.0,nM
CHEMBL4092686,CC(=O)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1O,4.93,11700.0,nM
CHEMBL4071909,CC(=O)c1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1O,4.82,15100.0,nM
CHEMBL4084930,CC(=O)c1ccc(OCCCCN2CCCCC2)cc1O,5.6,2500.0,nM
CHEMBL4063278,CC(=O)c1ccc(OCCCCN2CCCC2)cc1O,5.75,1800.0,nM
CHEMBL4088328,CC(=O)c1ccc(OCCCCN2CCN(Cc3ccccc3)CC2)cc1O,4.8,15900.0,nM
CHEMBL4067057,CC(=O)c1ccc(OCCCCN2CCN(c3ccccn3)CC2)cc1O,4.92,12000.0,nM
CHEMBL4080179,CC(=O)c1ccc(OCCCCN2CCN(c3ncccn3)CC2)cc1O,4.82,15200.0,nM
CHEMBL4098208,CC(=O)c1ccc(OCCCCCN2CCCCC2)cc1O,5.21,6100.0,nM
CHEMBL4069471,CC(=O)c1ccc(OCCCCCN2CCCC2)cc1O,5.46,3500.0,nM
CHEMBL4090497,CC(=O)c1ccc(OCCCCCN2CCN(Cc3ccccc3)CC2)cc1O,4.57,26800.0,nM
CHEMBL4067550,CC(=O)c1ccc(OCCCCCN2CCN(c3ccccn3)CC2)cc1O,4.78,16700.0,nM
CHEMBL4082669,CC(=O)c1ccc(OCCCCCN2CCN(c3ncccn3)CC2)cc1O,4.81,15500.0,nM
CHEMBL4099142,CC(=O)c1ccc(OCCCCCCN2CCCCC2)cc1O,4.58,26600.0,nM
CHEMBL4072178,CC(=O)c1ccc(OCCCCCCN2CCCC2)cc1O,4.91,12200.0,nM
CHEMBL4065727,CC(=O)c1ccc(OCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O,4.51,30800.0,nM
CHEMBL4087146,CC(=O)c1ccc(OCCCCCCN2CCN(c3ccccn3)CC2)cc1O,4.68,20700.0,nM
CHEMBL4077921,CC(=O)c1ccc(OCCCCCCN2CCN(c3ncccn3)CC2)cc1O,4.46,34600.0,nM
CHEMBL274117,O=C1C=CC(=O)C(c2ccccc2)=C1,5.1,7870.0,nM
CHEMBL8320,O=C1C=CC(=O)C=C1,4.99,10200.0,nM
CHEMBL4100724,O=C1C=CC(=O)C(Cc2ccccc2)=C1,4.63,23200.0,nM
CHEMBL4101770,O=C1C=CC(=O)C(OCc2ccccc2)=C1,5.43,3690.0,nM
CHEMBL4091051,O=C1C=CC(=O)C(C2CCCC2)=C1,4.75,17800.0,nM
CHEMBL4081806,O=c1c(/C=N/c2ccccc2O)coc2ccccc12,4.5,31500.0,nM
CHEMBL4105296,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccccc12,4.84,14500.0,nM
CHEMBL4086270,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccccc12,5.75,1780.0,nM
CHEMBL4063972,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccccc12,4.72,19200.0,nM
CHEMBL4062159,Cc1ccc(/N=C/c2coc3ccccc3c2=O)c(O)c1,4.84,14300.0,nM
CHEMBL4100473,Cc1ccc(O)c(/N=C/c2coc3ccccc3c2=O)c1,5.95,1130.0,nM
CHEMBL4082043,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccccc12,5.75,1780.0,nM
CHEMBL4101899,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccc(Br)cc12,5.64,2270.0,nM
CHEMBL4076993,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccc(Br)cc12,5.89,1290.0,nM
CHEMBL4105152,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccc(Br)cc12,5.48,3280.0,nM
CHEMBL4076775,Cc1ccc(O)c(/N=C/c2coc3ccc(Br)cc3c2=O)c1,5.95,1120.0,nM
CHEMBL4077182,O=c1c(/C=N/c2ccc(F)cc2O)coc2ccc(Br)cc12,6.12,764.0,nM
CHEMBL4066518,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12,6.08,825.0,nM
CHEMBL4096448,Cc1ccc2occ(/C=N/c3cc([N+](=O)[O-])ccc3O)c(=O)c2c1,5.79,1640.0,nM
CHEMBL4099570,Cc1ccc2occ(/C=N/c3ccc(Cl)cc3O)c(=O)c2c1,6.04,915.0,nM
CHEMBL4073506,Cc1ccc2occ(/C=N/c3cc(Cl)ccc3O)c(=O)c2c1,6.2,634.0,nM
CHEMBL4090445,Cc1ccc2occ(/C=N/c3cc(F)ccc3O)c(=O)c2c1,5.63,2340.0,nM
CHEMBL4062468,Cc1ccc(/N=C/c2coc3ccc(C)cc3c2=O)c(O)c1,4.67,21400.0,nM
CHEMBL4082612,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1,6.09,816.0,nM
CHEMBL4100623,O=c1c(/C=N/c2cc3ccccc3cc2O)coc2ccccc12,5.19,6420.0,nM
CHEMBL457577,O=c1c(/C=N/c2ncccc2O)coc2ccccc12,5.65,2230.0,nM
CHEMBL4092886,Cc1ccc2occ(/C=N/c3ncccc3O)c(=O)c2c1,5.69,2030.0,nM
CHEMBL4085234,O=c1c(/C=N/c2ncccc2O)coc2ccc(Br)cc12,5.54,2920.0,nM
CHEMBL1411671,Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N,6.3,500.0,nM
CHEMBL1383610,Cc1ccc(COC(=O)c2nn(-c3ccccc3)nc2N)cc1,5.42,3800.0,nM
CHEMBL4128696,COc1cccc2nc(NC(=O)c3ccccc3)[nH]c12,5.16,7000.0,nM
CHEMBL4128848,O=C(Nc1nc2cccc(Cl)c2[nH]1)c1ccccc1,6.39,410.0,nM
CHEMBL4127454,C[C@@H]1Oc2ccc(Nc3ncnc4c3oc3ccccc34)cc2NC1=O,5.77,1700.0,nM
CHEMBL1561896,COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,7.0,100.0,nM
CHEMBL1384623,Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1,6.42,380.0,nM
CHEMBL210730,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,5.3,5000.0,nM
CHEMBL4130319,COc1cc2c(cc1OC)[C@@H]1[C@H](C)c3ccc(OC)c(OC)c3CN1CC2,4.62,24090.0,nM
CHEMBL4129303,Cc1ccc2oc(=O)c(-c3cccc(Br)c3)cc2c1,9.87,0.134,nM
CHEMBL4173338,O=C(CCCCCCNC(=O)c1ccc(CNC2(c3ccccc3)CC2)cc1)NO,4.06,87090.0,nM
CHEMBL313833,NC1CC1c1ccccc1,5.583333333333333,2950.0,nM
CHEMBL4169343,Cc1ccccc1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1,5.5,3130.0,nM
CHEMBL4161420,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,4.53,29500.0,nM
CHEMBL4167833,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,5.38,4150.0,nM
CHEMBL4159922,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,5.54,2910.0,nM
CHEMBL4167004,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,6.96,110.0,nM
CHEMBL4174892,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1,5.21,6110.0,nM
CHEMBL4170413,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3Cl)cc1)-c1ccccc1S(=O)(=O)N2C,5.21,6210.0,nM
CHEMBL4159772,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3cccc(Cl)c3)cc1)-c1ccccc1S(=O)(=O)N2C,5.54,2890.0,nM
CHEMBL4160195,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,6.37,430.0,nM
CHEMBL4168112,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3F)cc1)-c1ccccc1S(=O)(=O)N2C,5.42,3830.0,nM
CHEMBL4163558,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3cccc(F)c3)cc1)-c1ccccc1S(=O)(=O)N2C,5.78,1680.0,nM
CHEMBL4162079,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)NCc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,5.33,4720.0,nM
CHEMBL4170002,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)NCN3CCOCC3)cc1)-c1ccccc1S(=O)(=O)N2C,5.36,4340.0,nM
CHEMBL4171534,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.6,2490.0,nM
CHEMBL4176042,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,7.7,20.0,nM
CHEMBL4168191,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,6.12,750.0,nM
CHEMBL4167764,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2-c2ccccc2)N(C)S(=O)(=O)c2ccccc2-3)cc1,6.11,770.0,nM
CHEMBL4159846,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4Cl)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,6.17,680.0,nM
CHEMBL4164321,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(Cl)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,4.68,20900.0,nM
CHEMBL4174974,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(Cl)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.49,3270.0,nM
CHEMBL4166659,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.75,1760.0,nM
CHEMBL4174656,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(F)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.16,6990.0,nM
CHEMBL4160257,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,6.19,640.0,nM
CHEMBL4172754,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCN4CCOCC4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.52,2990.0,nM
CHEMBL4164511,CN1c2c(nn(-c3ccc(/C=N/NC(N)=S)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,5.62,2390.0,nM
CHEMBL4176929,Brc1cccc(OCc2ccccc2)c1,5.56,2730.0,nM
CHEMBL4169065,Fc1cccc(COc2cccc(Br)c2)c1,5.97,1060.0,nM
CHEMBL4170537,Fc1ccc(COc2cccc(Br)c2)cc1,6.24,580.0,nM
CHEMBL4159892,Brc1cccc(COc2cccc(Br)c2)c1,6.12,760.0,nM
CHEMBL4167140,Brc1ccc(COc2cccc(Br)c2)cc1,6.46,350.0,nM
CHEMBL4175017,Cc1cccc(COc2cccc(Br)c2)c1,5.7,1980.0,nM
CHEMBL4163692,Cc1ccc(COc2cccc(Br)c2)cc1,5.82,1530.0,nM
CHEMBL300575,O=Cc1cccc(OCc2ccccc2)c1,5.71,1960.0,nM
CHEMBL4160325,O=Cc1cccc(OCc2cccc(F)c2)c1,5.92,1210.0,nM
CHEMBL4168238,O=Cc1cccc(OCc2ccc(F)cc2)c1,6.03,930.0,nM
CHEMBL4165641,O=Cc1cccc(OCc2cccc(Br)c2)c1,6.28,530.0,nM
CHEMBL4173572,O=Cc1cccc(OCc2ccc(Br)cc2)c1,6.72,190.0,nM
CHEMBL4169381,Cc1cccc(COc2cccc(C=O)c2)c1,5.54,2910.0,nM
CHEMBL4161458,Cc1ccc(COc2cccc(C=O)c2)cc1,5.6,2530.0,nM
CHEMBL4165948,COc1cccc(OCc2ccccc2)c1,4.8,15800.0,nM
CHEMBL4176565,COc1cccc(OCc2cccc(F)c2)c1,4.91,12300.0,nM
CHEMBL4162510,COc1cccc(OCc2ccc(F)cc2)c1,4.81,15600.0,nM
CHEMBL4173198,COc1cccc(OCc2cccc(Br)c2)c1,4.71,19300.0,nM
CHEMBL4159126,COc1cccc(OCc2ccc(Br)cc2)c1,5.06,8630.0,nM
CHEMBL4169774,COc1cccc(OCc2cccc(C)c2)c1,4.96,10900.0,nM
CHEMBL4174265,COc1cccc(OCc2ccc(C)cc2)c1,4.84,14600.0,nM
CHEMBL3263526,CC(C)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.14,716.0,nM
CHEMBL4170390,CC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.46,351.0,nM
CHEMBL4166872,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CCCCC1,8.14,7.2,nM
CHEMBL4174116,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CC1,8.28,5.3,nM
CHEMBL4163420,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCCC3)n2)c1,8.0,10.0,nM
CHEMBL4164415,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,8.07,8.6,nM
CHEMBL4175062,CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,6.62,237.0,nM
CHEMBL4159091,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCC3)n2)c1,7.33,47.0,nM
CHEMBL399764,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCC3)n2)c1,7.02,95.0,nM
CHEMBL4162482,CCCCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.2,626.0,nM
CHEMBL4173167,CCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.74,182.0,nM
CHEMBL4165922,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.45,355.0,nM
CHEMBL4176538,CCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.72,189.0,nM
CHEMBL4169354,CCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,6.93,118.0,nM
CHEMBL4161431,C=CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,7.0,101.0,nM
CHEMBL4172739,C/C(CC(C)C)=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,7.92,12.0,nM
CHEMBL4162060,CCC(CC)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,7.28,53.0,nM
CHEMBL4162473,CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,7.26,55.0,nM
CHEMBL4174105,C#CCNCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,5.28,5236.0,nM
CHEMBL4162742,C#CCN(C)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,5.85,1427.0,nM
CHEMBL4174653,C#CCN(C)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,4.91,12435.0,nM
CHEMBL4164807,C#CCN(C)CCCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,5.49,3229.0,nM
CHEMBL4168446,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,3.253427291551672,557921.0,nM
CHEMBL4176620,N#Cc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,4.37,42908.0,nM
CHEMBL4172923,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,4.84,14574.0,nM
CHEMBL4165030,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(Cl)c1,3.8749679001142834,133362.0,nM
CHEMBL4169527,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(F)c1,4.75,17615.0,nM
CHEMBL4176733,N#Cc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,4.28,53074.0,nM
CHEMBL4163498,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,3.118774594710886,760721.0,nM
CHEMBL4177405,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)cc1,3.3707351898574167,425858.0,nM
CHEMBL4169228,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)c(Cl)c1,3.883807491230212,130675.0,nM
CHEMBL4162358,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCCC4)cc3)n2)c(F)c1,3.8506546214904818,141041.0,nM
CHEMBL4162029,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,6.48,330.0,nM
CHEMBL4165326,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,6.0600000000000005,280.0,nM
CHEMBL4168286,C#CCNC1CCc2c(OCc3ccccc3)cccc21,5.71,1970.0,nM
CHEMBL4161773,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc21,6.19,650.0,nM
CHEMBL4172053,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21,6.26,550.0,nM
CHEMBL4163351,C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc21,5.73,1870.0,nM
CHEMBL4171251,C#CCNC1CCc2c(OCc3ccc(C)cc3)cccc21,5.96,1090.0,nM
CHEMBL4162054,C#CCNC1CCc2c(OCc3ccc(C(F)(F)F)cc3)cccc21,5.86,1390.0,nM
CHEMBL4169976,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc21,5.85,1410.0,nM
CHEMBL4165497,C#CCNC1CCc2c(OCc3ccc4ccccc4c3)cccc21,5.21,6210.0,nM
CHEMBL4173420,C#CCNC1CCc2c(OCCc3ccccc3)cccc21,5.41,3870.0,nM
CHEMBL4173822,C#CCNC1CCc2c(OCCc3ccc(Cl)cc3)cccc21,5.6,2510.0,nM
CHEMBL4163111,C#CCNC1CCc2c(OCCc3cccc(Cl)c3)cccc21,5.23,5870.0,nM
CHEMBL4166555,C#CCNC1CCc2c(SCc3ccccc3)cccc21,5.2,6240.0,nM
CHEMBL4175696,C#CCNC1CCc2c(OCCOc3ccccc3)cccc21,5.34,4570.0,nM
CHEMBL4165077,C#CCNC1CCc2c(OCCOc3cccc4ccccc34)cccc21,5.47,3390.0,nM
CHEMBL4173417,C#CCNC1CCc2c(OCCOc3cccc(NC(C)=O)c3)cccc21,5.26,5520.0,nM
CHEMBL4165494,C#CCNC1CCc2c(OCCOc3cccc(NC(=O)CCl)c3)cccc21,5.16,6910.0,nM
CHEMBL4169974,C#CCNC1CCc2c(OCCCOc3ccccc3)cccc21,4.99,10220.0,nM
CHEMBL4177430,C#CCNC1CCc2c(OCCCOc3cccc(I)c3)cccc21,4.74,18010.0,nM
CHEMBL4161656,C#CCNC1CCc2c(OCCCOc3ccc(CC)cc3)cccc21,4.98,10490.0,nM
CHEMBL4172280,C#CCNC1CCc2c(OCCCOc3ccc(C(C)C)cc3)cccc21,5.27,5380.0,nM
CHEMBL4168915,C#CCNC1CCc2c(OCCCOc3cc(C)c(Cl)c(C)c3)cccc21,5.16,6910.0,nM
CHEMBL4218750,S=C(Nc1ccccc1)Nc1ccc2[nH]ccc2c1,4.22,60000.0,nM
CHEMBL4218657,Oc1ccccc1NC(=S)Nc1ccc2[nH]ccc2c1,5.4,4000.0,nM
CHEMBL4216610,Oc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,4.77,17000.0,nM
CHEMBL4212159,COc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,4.43,37000.0,nM
CHEMBL4208748,S=C(Nc1ccc(Br)cc1)Nc1ccc2[nH]ccc2c1,4.24,58000.0,nM
CHEMBL4217556,CC(=O)Nc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,4.43,37000.0,nM
CHEMBL4205862,S=C(Nc1ccc2[nH]ccc2c1)Nc1cccc2cnccc12,5.4,4000.0,nM
CHEMBL4218690,Oc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1Cl,5.07,8600.0,nM
CHEMBL4202590,Cc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)c(O)c1,5.5,3200.0,nM
CHEMBL4214270,Oc1cc(Cl)ccc1NC(=S)Nc1ccc2[nH]ccc2c1,6.359999999999999,300.0,nM
CHEMBL4209868,COC(=O)c1cc(NC(=S)Nc2ccc3[nH]ccc3c2)ccc1O,4.51,31000.0,nM
CHEMBL4210376,Oc1c(Cl)cc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1Cl,4.77,17000.0,nM
CHEMBL4214391,Oc1ccccc1/C=N/c1ccc(OCc2ccccc2)cc1,4.6,25130.0,nM
CHEMBL4214938,Oc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,5.16,6870.0,nM
CHEMBL4207498,Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,5.17,6780.0,nM
CHEMBL4202755,Oc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,5.91,1230.0,nM
CHEMBL4207619,Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1O,5.76,1730.0,nM
CHEMBL4207105,Oc1cc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,4.99,10140.0,nM
CHEMBL4211982,Cc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,4.81,15460.0,nM
CHEMBL4209609,Cc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,4.61,24430.0,nM
CHEMBL4214517,Cc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,4.61,24620.0,nM
CHEMBL4210018,COc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,5.19,6500.0,nM
CHEMBL4212598,COc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,4.63,23570.0,nM
CHEMBL4211040,COc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,4.97,10710.0,nM
CHEMBL4217025,Oc1ccc(F)cc1/C=N/c1ccc(OCc2ccccc2)cc1,4.82,15300.0,nM
CHEMBL4208742,Oc1ccc(Cl)cc1/C=N/c1ccc(OCc2ccccc2)cc1,4.61,24800.0,nM
CHEMBL4203861,Oc1ccc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1,4.5,31740.0,nM
CHEMBL4217065,Oc1c(Br)cc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1,4.96,10840.0,nM
CHEMBL4208220,O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,4.21,60930.0,nM
CHEMBL4204543,Oc1ccc2ccccc2c1/C=N/c1ccc(OCc2ccccc2)cc1,4.72,19150.0,nM
CHEMBL4202806,Cl.NCCc1ccc(-c2ccc(Cl)cc2)cc1,6.2,625.0,nM
CHEMBL4209564,Cl.NCCc1ccc(-c2cccc(Cl)c2)cc1,5.68,2110.0,nM
CHEMBL4214996,Cl.NCCc1ccc(-c2ccccc2Cl)cc1,5.08,8340.0,nM
CHEMBL4210078,Cl.NCCc1ccc(-c2ccc(F)cc2)cc1,5.17,6806.0,nM
CHEMBL4207154,Cl.NCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,7.39,41.0,nM
CHEMBL4218888,Cl.NCCc1ccc(-c2cccc(C(F)(F)F)c2)cc1,5.8,1568.0,nM
CHEMBL3707394,CC(=O)N[C@H]1CC(=O)N(c2ccc(OCc3cccc(F)c3)cc2)C1,8.015,16.0,nM
CHEMBL4208814,COc1ccc(-c2ccc(CCN)cc2)cc1.Cl,5.24,5757.0,nM
CHEMBL4213878,COc1cccc(-c2ccc(CCN)cc2)c1.Cl,5.3,5003.0,nM
