molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL5280273,CCCC(=O)Nc1n[nH]c2ccc(NC(=O)C3=C(C)N(C)c4nnnn4C3)cc12,5.92,1190.0,nM
CHEMBL5285310,CC1=C(C(=S)Nc2ccc3[nH]ncc3c2)Cn2nnnc2N1C,7.82,15.3,nM
CHEMBL5285625,CC1=C(C(=O)Nc2ccc3cnc(C)n3c2)Cn2nnnc2N1C,5.51,3120.0,nM
CHEMBL5287404,CC1=C(C(=O)Nc2ccn3cnc(C)c3c2)Cn2nnnc2N1C,5.87,1350.0,nM
CHEMBL5284086,CC1=C(C(=O)Nc2ccc3c(c2)CC(=O)N3)Cn2nnnc2N1C,5.2,6370.0,nM
CHEMBL5282880,CC1=C(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)Cn2nnnc2N1C,6.62,240.0,nM
CHEMBL5283649,CC1(N2CCC(c3cc4cc(NC(=O)c5cnn(C6CC6)c5Cl)ncc4cc3Cl)CC2)COCC1O,10.09,0.08128,nM
CHEMBL5273196,CC1(N2CCC(c3cc4cc(NC(=O)Cc5ccncc5)ncc4cc3Cl)CC2)COCC1O,10.09,0.08128,nM
CHEMBL5266868,CC1(N2CCC(c3cc4cc(NC(=O)C5CC5c5ccccn5)ncc4cc3F)CC2)COCC1O,10.09,0.08128,nM
CHEMBL5276281,Cc1cc2cnc(NC(=O)C3CC34CCOCC4)cc2cc1C1CCN(C2(C)COCC2O)CC1,10.09,0.08128,nM
CHEMBL5283143,Cn1ncc(C2CC2C(=O)Nc2cc3cc(C4CCN(C5(C)COCC5O)CC4)c(Cl)cc3cn2)n1,10.09,0.08128,nM
CHEMBL5289583,C[C@@]1(N2CC[C@@H](c3cc4cc(NC(=O)C5CC56CC6)ncc4cc3Cl)[C@H](F)C2)COC[C@@H]1O,10.09,0.08128,nM
CHEMBL5419763,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(CCOCCOCCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)ncn4)c3c2)CC1,8.925,1.46,nM
CHEMBL5434798,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(CCOCC3)C2)cc1,7.14,128.0,nM
CHEMBL5402964,Cc1[nH]nc(-c2ccccc2)c1-c1ccc(N2CCC3(CCOCC3)C2)cc1,6.4399999999999995,868.0,nM
CHEMBL5423852,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CCC2(CCOCC2)C1,7.425000000000001,63.4,nM
CHEMBL5437823,Cc1[nH]nc(-c2ccncc2)c1-c1cc(F)c(N2CCC3(CCOCC3)C2)c(F)c1,7.295,119.0,nM
CHEMBL5404275,Cc1[nH]nc(-c2ccnc(N3CCOCC3)c2)c1-c1ccc(N2CCC3(CCOCC3)C2)cc1,8.17,11.0,nM
CHEMBL5399757,Cc1cc(-c2n[nH]c(C)c2-c2ccc(N3CCC4(CCOCC4)C3)cc2)cc(C)n1,7.705,40.7,nM
CHEMBL5414563,Cc1cc(-c2n[nH]c(C)c2-c2ccc(N3CCC4(CCOCC4)C3)cc2)ccn1,7.625,41.7,nM
CHEMBL5424518,Cc1cc(-c2n[nH]c(C)c2-c2cc(F)c(N3CCC4(CCOCC4)C3)c(F)c2)ccn1,7.625,43.3,nM
CHEMBL5411778,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CC3(CCOCC3)C[C@H]2C)cc1,6.495,642.0,nM
CHEMBL5419250,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CC3(CCOCC3)C[C@@H]2C)cc1,7.12,133.0,nM
CHEMBL5416722,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(CC2)CNC(=O)C3)cc1,6.08,1340.0,nM
CHEMBL5396817,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CC3(CCOC3)C2)cc1,5.720000000000001,3230.0,nM
CHEMBL5426110,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(COC3)C2)cc1,7.005,197.0,nM
CHEMBL5429455,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CC2(COC2)C1,6.49,690.0,nM
CHEMBL5415043,Cc1[nH]nc(-c2ccncc2)c1-c1cc(F)c(N2CC3(COC3)C2)c(F)c1,6.52,632.0,nM
CHEMBL5433554,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CC3(CCOCC3)C2)cc1,6.355,834.0,nM
CHEMBL5411845,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CC2(CCOCC2)C1,6.91,270.0,nM
CHEMBL5407973,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(CCS(=O)(=O)CC3)C2)cc1,7.365,97.1,nM
CHEMBL5394684,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(CCS(=O)(=O)CC3)C2)c(C2CC2)c1,8.26,12.0,nM
CHEMBL5438802,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)cc(C)c1N1CCC2(CCS(=O)(=O)CC2)C1,7.67,45.2,nM
CHEMBL5415941,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CCC3(C2)CS(=O)(=O)C3)c(C2CC2)c1,7.244999999999999,129.0,nM
CHEMBL5437039,Cc1[nH]nc(-c2ccncc2)c1-c1cc(F)c(N2CC3(C2)CS(=O)(=O)C3)c(F)c1,6.765000000000001,343.0,nM
CHEMBL5404341,Cc1[nH]nc(-c2ccncc2)c1-c1ccc(N2CC3(C2)CS(=O)(=O)C3)c(C2CC2)c1,6.305,942.0,nM
CHEMBL4740433,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)ncn4)c3c2)CC1,8.85,2.0,nM
CHEMBL4748288,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7)CC5)ncn4)c3c2)CC1,8.61,3.0,nM
CHEMBL4759913,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)ncn4)c3c2)CC1,9.0,1.0,nM
CHEMBL5429152,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCOCCNc6cccc7c6C(=O)N(C6CCCNC6=O)C7=O)CC5)ncn4)c3c2)CC1,8.7,2.0,nM
CHEMBL4749032,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7)CC5)ncn4)c3c2)CC1,8.61,3.0,nM
CHEMBL4752225,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCOCCOCCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)ncn4)c3c2)CC1,9.0,1.0,nM
CHEMBL4799229,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CCOCCOCCOCCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7)CC5)ncn4)c3c2)CC1,8.52,3.0,nM
CHEMBL5395279,Cc1ncsc1-c1ccc([C@@H](C)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@H](NC(=O)CCOCCOCCOCCC(=O)N2CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)CC2)C(C)(C)C)cc1,8.185,6.0,nM
CHEMBL5411054,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCC(=O)N2CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)CC2)C(C)(C)C)cc1,8.46,3.0,nM
CHEMBL5410445,C[C@H](C(F)F)n1cc(Nc2ncc3cc(C#N)n([C@H]4COC[C@@H]4C)c3n2)c(OC2COC2)n1,9.0,1.0,nM
CHEMBL5414165,CC(C)(C)Cn1cc(Nc2ncc3c(Cl)c(N4CCN(C5(C)COC5)CC4)ccc3n2)cn1,8.01,9.7,nM
CHEMBL5423065,O=C(Nc1ccc2[nH]nc(-c3ccoc3)c2c1)c1nc2cnccc2s1,7.13,74.0,nM
CHEMBL5423003,O=C(Nc1ccc2[nH]nc(-c3ccoc3)c2c1)c1cnc2cnccc2c1,6.76,173.0,nM
CHEMBL5407474,Cn1ncc2cc(C(=O)Nc3ccc4[nH]nc(-c5ccoc5)c4c3)ccc21,7.89,13.0,nM
CHEMBL5432441,CN(C)Cc1ccc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)cc1,6.6,250.0,nM
CHEMBL5402500,CS(=O)(=O)c1ccc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)cc1,7.31,49.0,nM
CHEMBL5398427,COCc1ccc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)cc1,7.01,98.0,nM
CHEMBL5406932,N#Cc1ccc(C(=O)Nc2ccc3[nH]nc(C4CC4)c3c2)cc1,6.1,790.0,nM
CHEMBL5435623,N#Cc1ccc2c(c1)CN(c1ccc3[nH]nc(C4CC4)c3c1)C2=O,6.21,615.0,nM
CHEMBL5431469,N#Cc1ccc2c(c1)CCN(c1ccc3[nH]nc(C4CC4)c3c1)C2=O,5.26,5500.0,nM
CHEMBL5396146,N#Cc1ccc2c(c1)CC[C@@H]2Nc1ccc2[nH]nc(-c3ccoc3)c2c1,7.406666666666666,11.0,nM
CHEMBL5411685,N#Cc1ccc2c(c1)CC[C@H]2Nc1ccc2[nH]nc(-c3ccoc3)c2c1,7.2,63.0,nM
CHEMBL5432718,Cc1n[nH]c2ccc(O[C@H]3CCc4cc(C#N)ccc43)cc12,7.85,14.0,nM
CHEMBL5402872,Cc1n[nH]c2ccc(O[C@@H]3CCc4cc(C#N)ccc43)cc12,7.21,62.0,nM
CHEMBL5413127,N#Cc1ccc2c(c1)CCC[C@@H]2Nc1ccc2[nH]nc(-c3cnco3)c2c1,9.05,0.9,nM
CHEMBL5418512,N#Cc1ccc2c(c1)CCC[C@@H]2Oc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,8.85,1.4,nM
CHEMBL5410952,N#Cc1ccc2c(c1)[C@@H](Nc1ccc3[nH]nc(Br)c3c1)CCC2,7.85,14.0,nM
CHEMBL5430788,N#Cc1ccc2c(c1)CCC[C@@H]2Oc1ccc2[nH]nc(-c3cnco3)c2c1,8.335,6.2,nM
CHEMBL4303382,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,8.81,1.28,nM
CHEMBL5410403,CC(C)Nc1nc(Nc2ccc(C(=O)NCc3ccccc3)cc2)nc2ccsc12,7.685,14.0,nM
CHEMBL4297865,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,6.57,410.3,nM
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,7.435,80.0,nM
CHEMBL1738757,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,6.353333333333333,737.0,nM
CHEMBL5432835,Cn1cc(-c2cccc(C(=O)Nc3cc(N4CCC(C(C)(C)O)C4)ncc3C(F)(F)F)n2)cn1,8.8,1.0,nM
CHEMBL5413465,CCC(Sc1ccc2nnc(-c3cccs3)n2n1)C(=O)N1CCCCC1,6.98,146.0,nM
CHEMBL5395142,CNc1nc(N/N=C/c2cccc3ccccc23)nc(Nc2cccc(C(F)(F)F)c2)n1,6.395,424.4,nM
CHEMBL1704182,CCOc1ccc(-c2nc(N)ncc2-c2ccccc2OC)c(O)c1,7.05,89.0,nM
CHEMBL5407847,CC1(N2CCC(c3cc4cc(NC(=O)C5CC5)ncc4cc3Cl)CC2)COC1,8.52,3.0,nM
CHEMBL5411697,Cn1cc(C(=O)Nc2cc3cc(C4CCN([C@]5(C)COC[C@@H]5O)CC4)c(Cl)cc3cn2)cn1,9.1,0.8,nM
CHEMBL5419587,Cn1cc([C@H]2C[C@@H]2C(=O)Nc2cc3cc(C4CCN([C@]5(C)COC[C@@H]5O)CC4)c(Cl)cc3cn2)cn1,9.3,0.5,nM
CHEMBL5428129,Cn1ccc([C@H]2C[C@@H]2C(=O)Nc2cc3cc(C4CCN([C@]5(C)COC[C@@H]5O)CC4)c(Cl)cc3cn2)n1,9.22,0.6,nM
CHEMBL5400861,C[C@@]1(N2CCC(c3cc4cc(NC(=O)[C@H]5C[C@@H]5c5ccccn5)ncc4cc3Cl)CC2)COC[C@@H]1O,9.22,0.6,nM
CHEMBL5396961,C[C@@]1(N2CCC(c3cc4cc(NC(=O)C5CC56CC6)ncc4cc3Cl)CC2)COC[C@@H]1O,8.52,3.0,nM
CHEMBL5422978,COC(C)(C)[C@@H]1C[C@H]1C(=O)Nc1cc2cc(C3CCN([C@]4(C)COC[C@@H]4O)CC3)c(Cl)cc2cn1,9.96,0.11,nM
CHEMBL5396547,C[C@@]1(N2CCC(c3cc4cc(NC(=O)[C@H]5CC56CCOCC6)ncc4cc3Cl)CC2)COC[C@@H]1O,9.7,0.2,nM
CHEMBL5408287,C[C@@]1(N2CCN(c3cc4cc(NC(=O)[C@H]5CC56CCOCC6)ncc4cc3Cl)CC2)COC[C@@H]1O,9.4,0.4,nM
CHEMBL5564443,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCNC2=O,8.129999999999999,6.7,nM
CHEMBL5565701,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCNC2=O,8.265,5.5,nM
CHEMBL5565723,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCCNC2=O,7.800000000000001,16.5,nM
CHEMBL5564350,CN1CCNc2nc(ncc2Cl)Nc2cc(ccc2F)C1=O,7.3,50.4,nM
CHEMBL5566697,COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCN(C)C2=O,8.243333333333334,6.7,nM
CHEMBL5564732,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCN(C)C2=O,8.36,4.5,nM
CHEMBL5579678,COc1c(F)cc2cc1Nc1ncc(C(F)(F)F)c(n1)N(C)CCCN(C)C2=O,8.585,2.7,nM
CHEMBL5571343,CC(C)Oc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCCN(C)C2=O,8.56,4.2,nM
CHEMBL5572309,CN1CCCN(C)c2nc(ncc2C(F)(F)F)Nc2cc(ccc2OC2CC2)C1=O,8.306666666666667,6.3,nM
CHEMBL5575841,COc1cc2cc(c1)C(=O)N(C)CCCCNc1nc(ncc1Cl)N2,7.5,35.1,nM
CHEMBL5575921,COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCCCN(C)C2=O,8.93,1.45,nM
CHEMBL5594668,CN1CCCCNc2nc(ncc2C(F)(F)F)Nc2cc(ccc2OC(F)(F)F)C1=O,8.58,3.71,nM
CHEMBL5618117,CO[C@@H]1CCN(c2cc(-n3ncc4ccc([C@]5(C)CC56CC6)cc43)ncn2)C1,8.74,1.8,nM
CHEMBL5618927,Cc1cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)nc(C)n1,8.774999999999999,0.54,nM
CHEMBL5618255,Cc1nc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)cs1,7.77,17.0,nM
CHEMBL5619766,Cn1ccc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)n1,7.28,53.0,nM
CHEMBL5620070,Cn1ccc(-n2ncc3cc(Cl)c(C4CCN(C5COC5)CC4)cc32)n1,7.0,100.0,nM
CHEMBL5619795,Cn1cc(-n2ncc3cc(Cl)c(C4CCN(C5COC5)CC4)cc32)cn1,7.175,42.0,nM
CHEMBL5618168,Cn1cc(-n2ncc3cc(Cl)c(C4CCN(C5(C)COC5)CC4)cc32)cn1,6.96,109.0,nM
CHEMBL5618268,CC1(N2CCC(c3cc4c(cnn4-c4cnn(C5CC5)c4)cc3Cl)CC2)COC1,7.17,67.0,nM
CHEMBL5619132,CO[C@H]1C[C@H](n2cc(-n3ncc4cc(Cl)c(C5CCN(C6(C)COC6)CC5)cc43)cn2)C1,6.94,115.0,nM
CHEMBL5618498,CC1(N2CCC(c3cc4c(cnn4-c4cnn(C(F)F)c4)cc3Cl)CC2)COC1,6.9,127.0,nM
CHEMBL5619335,CC1(N2CCC(c3cc4c(cnn4-c4cnn(-c5ncc(F)cn5)c4)cc3Cl)CC2)COC1,7.48,33.0,nM
CHEMBL5618673,CC1(N2CCN(c3cc4c(cnn4-c4cnn(-c5ncc(F)cn5)c4)cc3Cl)CC2)COC1,7.51,31.0,nM
CHEMBL5619243,CC1(N2CCN(c3cc4c(cnn4-c4cnn(C56CC(C5)C6)c4)cc3Cl)CC2)COC1,8.1,8.0,nM
CHEMBL5619802,COC12CC(n3cc(-n4ncc5cc(Cl)c(N6CCN(C7(C)COC7)CC6)cc54)cn3)(C1)C2,8.08,8.4,nM
CHEMBL5618504,COCC12CC(n3cc(-n4ncc5cc(Cl)c(N6CCN(C7(C)COC7)CC6)cc54)cn3)(C1)C2,7.05,90.0,nM
CHEMBL5618701,CC1(N2CCN(c3cc4c(cnn4-c4cnn(C56CC(C(F)F)(C5)C6)c4)cc3Cl)CC2)COC1,7.54,29.0,nM
CHEMBL5619115,CC1(N2CCN(c3cc4c(cnn4-c4cnn(C56CC(C#N)(C5)C6)c4)cc3Cl)CC2)COC1,7.15,71.0,nM
CHEMBL5620150,CC1(N2CCN(c3cc4c(cnn4-c4cnn(C5CC5)c4)cc3Cl)CC2)COC1,7.24,57.0,nM
CHEMBL5619828,CC1(N2CCN(c3cc4c(cnn4-c4cnn(C5CC5)c4)cc3Cl)CC2)CCOC1,7.33,47.0,nM
CHEMBL5619900,C[C@@]1(N2CCN(c3cc4c(cnn4-c4cnn(C5CC5)c4)cc3Cl)CC2)COC[C@@H]1O,7.24,58.0,nM
CHEMBL5618299,C[C@@]1(N2CCN(c3cc4c(cnn4-c4cnn(C5CC5)c4)cc3Cl)CC2)COC[C@H]1O,7.13,74.0,nM
CHEMBL5618734,C[C@@]1(N2CCN(c3cc4c(cnn4-c4cnn(C56CC(C5)C6)c4)cc3Cl)CC2)COC[C@@H]1O,8.3,5.0,nM
CHEMBL5687010,CN1C(=O)c2ccccc2N(C)c2nc(NCCc3cnc[nH]3)ncc21,5.62,2370.0,nM
CHEMBL5686992,COc1cc(NCCN(C)C)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,8.3,5.0,nM
CHEMBL1673043,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,8.4,4.0,nM
CHEMBL5686989,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccc(F)cc1C(=O)N2C,6.36,439.0,nM
CHEMBL2381339,COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N1CCc3cccc(c31)C(=O)N2C,8.3,5.0,nM
CHEMBL5687018,COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C,6.84,61.0,nM
CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.29,51.0,nM
CHEMBL220241,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,5.535,3700.0,nM
CHEMBL5712067,Cl.Cl.O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,5.17,6800.0,nM
CHEMBL6057799,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C6CC6)CC5)ncn4)c3c2)CC1,8.56,2.77,nM
CHEMBL5851301,CN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,8.61,2.47,nM
CHEMBL5955007,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC(S(C)(=O)=O)C5)ncn4)c3c2)CC1,8.67,2.15,nM
CHEMBL5887011,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCOC6(CC6)C5)ncn4)c3c2)CC1,8.82,1.51,nM
CHEMBL5805577,CC1(Oc2ccc3[nH]nc(-c4cc(N5C[C@H](F)[C@@H](F)C5)ncn4)c3c2)CC1,8.41,3.92,nM
CHEMBL5980273,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(CCO)CC5)ncn4)c3c2)CC1,8.925,1.17,nM
CHEMBL5976610,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC(C(=O)O)CC5)ncn4)c3c2)CC1,8.475000000000001,1.3,nM
CHEMBL5814555,CO[C@@H]1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C1,8.325,1.85,nM
CHEMBL5804608,CO[C@H]1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C1,8.85,1.42,nM
CHEMBL5766945,CC1COCCN1c1cc(-c2n[nH]c3ccc(OC4(C)CC4)cc23)ncn1,8.64,2.29,nM
CHEMBL6063728,COCCN(C)c1cc(-c2n[nH]c3ccc(OC4(C)CC4)cc23)ncn1,8.35,4.44,nM
CHEMBL6005023,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC6(CCNC6=O)CC5)ncn4)c3c2)CC1,9.07,0.86,nM
CHEMBL5898019,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,8.82,1.5,nM
CHEMBL5809918,CCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,8.97,1.08,nM
CHEMBL6024475,COCCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,9.0,1.01,nM
CHEMBL5901470,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC[C@@H](N)C5)ncn4)c3c2)CC1,8.7,1.99,nM
CHEMBL5881284,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC[C@H](N)C5)ncn4)c3c2)CC1,8.66,2.19,nM
CHEMBL4177349,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCO[C@@H](CO)C5)ncn4)c3c2)CC1,9.12,0.75,nM
CHEMBL5885252,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCO[C@H](CO)C5)ncn4)c3c2)CC1,9.11,0.78,nM
CHEMBL5952637,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC6(CCCO6)CC5)ncn4)c3c2)CC1,8.77,1.21,nM
CHEMBL6015291,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC6CCC(C5)O6)ncn4)c3c2)CC1,8.8,1.59,nM
CHEMBL5920501,CN1CCC2(CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)C2)C1=O,9.02,0.95,nM
CHEMBL5794703,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC6(CCNC6=O)C5)ncn4)c3c2)CC1,8.89,1.29,nM
CHEMBL5910426,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC6(CCC(=O)N6)CC5)ncn4)c3c2)CC1,9.07,0.86,nM
CHEMBL5928277,CCS(=O)(=O)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,8.943333333333333,0.63,nM
CHEMBL6025570,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(S(=O)(=O)C6CC6)CC5)ncn4)c3c2)CC1,9.0,0.99,nM
CHEMBL5896710,CC1CN(C)CCN1c1cc(-c2n[nH]c3ccc(OC4(C)CC4)cc23)ncn1,8.99,1.03,nM
CHEMBL5819015,CN1CC2(CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)CC2)CC1=O,9.15,0.7,nM
CHEMBL5858299,CN1CCC2(CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)CC2)C1=O,9.15,0.71,nM
CHEMBL6043873,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)C6CC6)CC5)ncn4)c3c2)CC1,8.510000000000002,1.07,nM
CHEMBL5982424,CCC(=O)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,9.06,0.87,nM
CHEMBL5945408,CCCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,8.85,1.41,nM
CHEMBL5801980,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCCCC5)ncn4)c3c2)CC1,8.51,3.1,nM
CHEMBL6052281,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC5)ncn4)c3c2)CC1,8.41,3.9,nM
CHEMBL5926641,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCCC5)ncn4)c3c2)CC1,8.46,3.5,nM
CHEMBL5746319,CN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,8.46,1.2,nM
CHEMBL5857895,CC(=O)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,8.92,1.2,nM
CHEMBL6013908,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)C6CCCO6)CC5)ncn4)c3c2)CC1,8.52,3.0,nM
CHEMBL5744236,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(c6ncccn6)CC5)ncn4)c3c2)CC1,8.37,4.3,nM
CHEMBL5861682,COCCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,8.82,1.5,nM
CHEMBL5949344,CN(C)[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@@H]1O,8.57,2.7,nM
CHEMBL5990004,CO[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@@H]1O,8.34,4.6,nM
CHEMBL5808383,COC1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C1,8.6,2.5,nM
CHEMBL5816561,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC(n6cncn6)CC5)ncn4)c3c2)CC1,8.68,2.1,nM
CHEMBL5958384,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC(n6cccn6)C5)ncn4)c3c2)CC1,8.3,5.0,nM
CHEMBL5929170,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC(O)(C(F)(F)F)C5)ncn4)c3c2)CC1,8.48,3.3,nM
CHEMBL5765226,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCc6oc(C7CC7)nc6C5)ncn4)c3c2)CC1,8.11,7.7,nM
CHEMBL6018621,Cn1cc(N2CCN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)CC2)cn1,8.85,1.4,nM
CHEMBL5987325,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC(F)(F)CC5)ncn4)c3c2)CC1,8.26,5.5,nM
CHEMBL5839720,CC1(Oc2ccc3[nH]nc(-c4cc(N5CC(O)C5)ncn4)c3c2)CC1,8.7,2.0,nM
CHEMBL6025218,C[C@@H](CO)Nc1cc(-c2n[nH]c3ccc(OC4(C)CC4)cc23)ncn1,7.86,13.8,nM
