molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL3652546,Cc1cc(Nc2n[nH]c3ccc(F)cc23)nc(C2CCOCC2)n1,6.7,200.0,nM
CHEMBL3661030,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2Cl)c1C,6.7,200.0,nM
CHEMBL3735890,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,8.21,6.1,nM
CHEMBL3736396,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4C)cc23)CC1,6.24,580.0,nM
CHEMBL3735246,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,7.15,72.0,nM
CHEMBL3736164,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,6.7,200.0,nM
CHEMBL3736449,Cc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CCc5ccccc5)CC4)c3c2)cn1,7.4,40.0,nM
CHEMBL3735603,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccccc4)CC3)c2c1,7.7,20.0,nM
CHEMBL3735061,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,7.41,39.0,nM
CHEMBL3735796,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,7.17,67.0,nM
CHEMBL3736215,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3ccccc3F)cc12,6.95,112.0,nM
CHEMBL3734776,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCN4C[C@@H](C)O[C@@H](C)C4)CC3)c2c1,5.68,2100.0,nM
CHEMBL3735882,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCN4C[C@@H](C)O[C@@H](C)C4)CC3)c2c1,5.85,1400.0,nM
CHEMBL3735291,COC(=O)c1ccoc1CN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.456666666666666,230.0,nM
CHEMBL3735347,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4noc(C(N)=O)n4)CC3)c2c1,6.41,490.0,nM
CHEMBL3734973,CCOC(=O)c1nc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cs1,6.02,950.0,nM
CHEMBL3735779,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4nc(C(=O)O)cs4)CC3)c2c1,7.035,50.0,nM
CHEMBL3736086,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4nc(C(=O)O)co4)CC3)c2c1,6.835,70.0,nM
CHEMBL3735529,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1,6.48,330.0,nM
CHEMBL3736399,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,6.4,400.0,nM
CHEMBL3734911,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC4CCCC(C)C4)CC3)c2c1,6.475,360.0,nM
CHEMBL3735863,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccncc4)CC3)c2c1,6.29,510.0,nM
CHEMBL3736196,COc1ccc(CCN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cc1,6.25,560.0,nM
CHEMBL3736216,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1,6.46,350.0,nM
CHEMBL3735154,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccnc(C(=O)O)c4)CC3)c2c1,6.46,270.0,nM
CHEMBL3735621,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1.[Na+],6.5,320.0,nM
CHEMBL3736462,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c2c1,6.46,350.0,nM
CHEMBL3734985,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c2c1,6.293333333333333,310.0,nM
CHEMBL3735984,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c2c1,6.19,640.0,nM
CHEMBL3735837,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(O)cc4)CC3)c2c1,6.4,400.0,nM
CHEMBL3735962,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2c1,6.6,250.0,nM
CHEMBL3736418,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCNC(=O)c4ccccc4)CC3)c2c1,5.855,580.0,nM
CHEMBL3735772,CC#CC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.17,530.0,nM
CHEMBL3735527,C/C=C/C(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,5.965,1510.0,nM
CHEMBL3736458,CCCC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.0649999999999995,750.0,nM
CHEMBL3735637,CCC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,5.984999999999999,1130.0,nM
CHEMBL3735220,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCN(C)C)CC3)c2c1,5.77,1700.0,nM
CHEMBL3735681,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCNS(C)(=O)=O)CC3)c2c1,6.0,1000.0,nM
CHEMBL3735497,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.06,870.0,nM
CHEMBL3734956,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCC(=O)O)CC3)c2c1,6.3149999999999995,230.0,nM
CHEMBL3735293,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC(=O)O)CC3)c2c1,6.16,690.0,nM
CHEMBL3736404,COc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1,6.17,670.0,nM
CHEMBL3735382,COc1ccc2[nH]nc(C(=O)NCC3CCN(C)CC3)c2c1,5.92,1200.0,nM
CHEMBL3736122,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)cc4)cc23)CC1,6.25,560.0,nM
CHEMBL3735967,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4)cc23)CC1,7.515,31.0,nM
CHEMBL3735079,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cnccc4OC)cc23)CC1,7.324999999999999,45.0,nM
CHEMBL3734853,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4OC)cc23)CC1,5.85,1400.0,nM
CHEMBL3736223,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(C)nc4)cc23)CC1,7.205,64.0,nM
CHEMBL3735730,O=C([O-])c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1.[Na+],6.68,210.0,nM
CHEMBL3735613,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1,6.58,260.0,nM
CHEMBL3735856,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5ccccc5F)cc34)CC2)o1,7.734999999999999,17.0,nM
CHEMBL3735215,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5cccc(F)c5F)cc34)CC2)o1,7.96,12.0,nM
CHEMBL3734895,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cc1,6.52,300.0,nM
CHEMBL3735176,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,8.01,9.6,nM
CHEMBL3734924,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,6.44,360.0,nM
CHEMBL3736476,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,6.44,360.0,nM
CHEMBL3735986,O=C(O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5cccc(F)c5F)cc34)CC2)n1,8.11,6.0,nM
CHEMBL3735095,CCOC(=O)CN1CCC(CNC(=O)c2n[nH]c3ccc(Br)cc23)CC1,6.28,530.0,nM
CHEMBL3735445,CCc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1,6.145,541.0,nM
CHEMBL3735835,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,7.35,45.0,nM
CHEMBL3736167,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1,7.545,27.0,nM
CHEMBL3735459,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(Cl)c4Cl)cc23)CC1,7.2,40.0,nM
CHEMBL3736455,COc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CC(=O)O)CC4)c3c2)c1,7.725,18.0,nM
CHEMBL3735755,Cc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)Nc4ccccc4)CC3)c2c1,6.19,640.0,nM
CHEMBL3091673,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc3c(c1)/C(=C/c1cnc[nH]1)C(=O)N3)CC2,6.57,272.0,nM
CHEMBL3651966,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,5.89,1300.0,nM
CHEMBL3745772,O=C(CBr)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.0,100000.0,nM
CHEMBL1830063,O=C1Nc2ccccc2/C1=C1/Nc2cc(Br)ccc2C1=O,8.4,4.0,nM
CHEMBL3765050,O=C(/C=C(O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1,5.08,8300.0,nM
CHEMBL3764532,O=C(/C=C(O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1,5.02,9630.0,nM
CHEMBL3763728,O=C(/C=C(O)/C=C/c1ccc(OCc2ccccc2)cc1)/C=C/c1ccc(OCc2ccccc2)cc1,5.6,2490.0,nM
CHEMBL3765061,O=C(/C=C(O)/C=C/c1ccc(OCc2ccccc2)cc1)/C=C/c1ccc(O)cc1,5.7,2010.0,nM
CHEMBL3763815,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,5.56,2780.0,nM
CHEMBL454662,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)cc2)cc1,6.28,530.0,nM
CHEMBL131770,O=C(/C=C(O)/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,5.08,8390.0,nM
CHEMBL3763318,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(C)cc2)ccc1O,5.68,2090.0,nM
CHEMBL3763944,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)ccc1O,6.05,900.0,nM
CHEMBL3764465,O=C(/C=C(O)/C=C/c1ccc(OCc2ccc(F)cc2)cc1)/C=C/c1ccc(OCc2ccc(F)cc2)cc1,4.89,12810.0,nM
CHEMBL3763264,O=C(/C=C(O)/C=C/c1ccc(OCc2cccc(F)c2)cc1)/C=C/c1ccc(OCc2cccc(F)c2)cc1,4.77,16990.0,nM
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.75,17950.0,nM
CHEMBL103006,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)cc2)cc1,4.82,15300.0,nM
CHEMBL3765319,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)CC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,5.25,5560.0,nM
CHEMBL3765195,O=C(/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)CC(=O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1,5.04,9060.0,nM
CHEMBL3765711,O=C(/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1)CC(=O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1,5.01,9660.0,nM
CHEMBL3787112,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.75,1800.0,nM
CHEMBL3747661,COc1ccc(CNC(=O)Nc2nc(C)c(C(C)=O)s2)cc1,6.22,600.0,nM
CHEMBL3818247,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,4.79,16184.0,nM
CHEMBL3828114,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2Br)s1,6.72,190.0,nM
CHEMBL3827901,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccc(Cl)cc1,6.88,131.0,nM
CHEMBL3827219,Cc1ccccc1CC(=O)NNC(=O)Cn1c(C)nc2ccccc21,7.04,92.0,nM
CHEMBL3828571,COc1ccc(CC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,6.42,379.0,nM
CHEMBL3828491,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccc([N+](=O)[O-])cc1,6.69,205.0,nM
CHEMBL3827726,Cc1nc2ccccc2n1CC(=O)NNC(=O)c1c[nH]c2ccccc12,6.83,148.0,nM
CHEMBL3828624,Cc1nc2ccccc2n1CC(=O)NNC(=O)c1ccc[nH]1,6.91,124.0,nM
CHEMBL3828240,Cc1nc2ccccc2n1CC(=O)NNC(=O)CCC(=O)c1ccc(Oc2ccccc2)cc1,7.1,80.0,nM
CHEMBL3828609,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccccc1,6.98,105.0,nM
CHEMBL3828321,Cc1nc2ccccc2n1CC(=O)NNC(=O)C(=O)c1c[nH]c2ccccc12,7.14,72.0,nM
CHEMBL3828098,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1cc2ccccc2[nH]1,6.87,135.0,nM
CHEMBL3827895,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1cccc2ccccc12,6.8,157.0,nM
CHEMBL3827724,COc1ccc(C(=O)CCC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,6.25,561.0,nM
CHEMBL3828397,CCCCNc1nnc(Cn2c(C)nc3ccccc32)s1,6.24,582.0,nM
CHEMBL3828352,Cc1nc2ccccc2n1Cc1nnc(NC2CCCCC2)s1,6.39,406.0,nM
CHEMBL3827727,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc([N+](=O)[O-])cc2)s1,6.97,107.0,nM
CHEMBL3827240,CCOc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1,6.53,293.0,nM
CHEMBL3828150,COc1ccccc1Nc1nnc(Cn2c(C)nc3ccccc32)s1,6.74,184.0,nM
CHEMBL3827844,COc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1,6.82,151.0,nM
CHEMBL3828131,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2F)s1,7.12,76.0,nM
CHEMBL3828350,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(Br)cc2)s1,6.76,173.0,nM
CHEMBL3828006,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(F)cc2)s1,6.87,134.0,nM
CHEMBL3827511,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2Cl)s1,6.91,122.0,nM
CHEMBL3827702,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(Cl)cc2)s1,6.84,145.0,nM
CHEMBL3828407,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2)s1,6.8,157.0,nM
CHEMBL3969394,O=C1Nc2ncccc2N[C@@H]1Cc1c[nH]c2ccccc12,4.75,18000.0,nM
CHEMBL3986013,O=C1Nc2ncccc2N[C@H]1Cc1c[nH]c2ccccc12,3.49,322000.0,nM
CHEMBL3968891,O=C1N/C(=N/c2ccccc2)S/C1=C\c1ccc(O)cc1,7.56,27.7,nM
CHEMBL3969996,O=C1N/C(=N/c2ccccc2)S/C1=C\c1ccc(F)cc1,7.4,40.0,nM
CHEMBL3940448,O=C1N/C(=N/Cc2ccccc2)S/C1=C\c1ccc(Cl)c([N+](=O)[O-])c1,7.62,24.0,nM
CHEMBL2206750,O=C1N=C(NCc2ccccc2)S/C1=C\c1ccc(O)cc1,7.57,27.1,nM
CHEMBL3949218,COc1ccc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)cc1[N+](=O)[O-],8.68,2.1,nM
CHEMBL3950215,CCOc1cc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)ccc1O,7.29,51.7,nM
CHEMBL3922494,COc1ccc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)cc1OC,7.35,44.3,nM
CHEMBL567958,COc1ccc(/C=C2\SC(=N)NC2=O)cc1OC,7.09,80.5,nM
CHEMBL3926696,N=C1NC(=O)/C(=C/c2ccc(O)c(C(=O)O)c2)S1,7.07,84.8,nM
CHEMBL3978908,Cc1cc2c(cc1Br)NC(=O)/C2=N\NC(=O)c1ccccc1O,4.8,15790.0,nM
CHEMBL3911190,O=C(CNC(=O)c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,5.84,1450.0,nM
CHEMBL3971275,O=C(CNC(=O)c1cnc2[nH]cc(C(=O)c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,4.8,15700.0,nM
CHEMBL3979434,O=C(CNC(=O)c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]cn1,5.58,2610.0,nM
CHEMBL3943352,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,6.45,356.0,nM
CHEMBL3951486,O=C(CCc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,5.99,1030.0,nM
CHEMBL3891139,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCN1CCOCC1,7.34,46.0,nM
CHEMBL3960209,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]cn1,7.31,49.0,nM
CHEMBL3961252,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccc1,6.61,248.0,nM
CHEMBL3933780,C[C@@H](NC(=O)/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)[C@@H](O)c1ccccc1,6.75,180.0,nM
CHEMBL3901767,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)N[C@@H](CO)Cc1ccccc1,6.12,752.0,nM
CHEMBL3929715,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1,7.36,44.0,nM
CHEMBL3919553,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1cccnc1,7.5,32.0,nM
CHEMBL3938724,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccn1,7.72,19.0,nM
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.53,2988.0,nM
CHEMBL3647950,N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3ccnc23)nc1N,7.8,16.0,nM
CHEMBL3647951,N#Cc1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)O)cc23)nc1,7.68,21.0,nM
CHEMBL3647952,CN1CCN(CCNC(=O)c2cc3c(NCCNc4ccc(C#N)cn4)nc(-c4ccc(Cl)cc4Cl)cn3n2)CC1,7.52,30.0,nM
CHEMBL3647953,Cc1nc(C)n2nc(-c3ccccc3)nc(NCCNc3ccc(C#N)cn3)c12,6.51,310.0,nM
CHEMBL3647954,CCOC(=O)c1cc2c(N3CCCC(Nc4nc(N)c(C(C)=O)s4)C3)nc(-c3ccc(Cl)cc3Cl)cn2n1,8.1,8.0,nM
CHEMBL3647955,N#Cc1sc(NC2CCCN(c3nc(-c4ccc(Cl)cc4Cl)cn4nc(C(=O)O)cc34)C2)nc1N,8.52,3.0,nM
CHEMBL3647956,N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)NCC(=O)O)cc23)nc1N,8.3,5.0,nM
CHEMBL3647957,N#Cc1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(CNC4CC4)cc23)nc1,7.1,80.0,nM
CHEMBL1347394,O=C(NCc1ccccc1)Nc1cccc2ccccc12,7.77,17.1,nM
CHEMBL3670690,O=C(NCc1ccccc1)Nc1ccc2c(c1)OCO2,7.42,38.4,nM
CHEMBL3736600,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1,6.68,210.0,nM
CHEMBL3736599,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1,6.5,320.0,nM
CHEMBL3931871,O=C(NCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1n[nH]c2ccccc12,5.14,7200.0,nM
CHEMBL3983434,COc1cc(C2=C(c3cn(CCN)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,6.71,195.0,nM
CHEMBL3919644,COc1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,6.89,129.0,nM
CHEMBL3969156,COc1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,8.52,3.0,nM
CHEMBL3961887,COc1cc(C2=C(c3cn(CCN(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,5.45,3582.0,nM
CHEMBL3925481,COc1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,6.18,657.0,nM
CHEMBL3947828,COc1cc(C2=C(c3cn(CCCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,5.49,3238.0,nM
CHEMBL3949162,Nc1ncc(-c2ccccc2C(F)(F)F)nc1C(=O)Nc1cnccc1N1CCCC(N)C1,7.01,97.0,nM
CHEMBL3895998,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,10.0,0.1,nM
CHEMBL3943813,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1ccccc1N1CCC(N)CC1,9.0,1.0,nM
CHEMBL3942619,COc1ccc(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC(N)CC3)n2)cc1,9.7,0.2,nM
CHEMBL3957649,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCNCC1,9.7,0.2,nM
CHEMBL3890986,Nc1ncc(-c2ncccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,5.26,5500.0,nM
CHEMBL3915489,Nc1ncc(-c2ncccc2OC(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,5.62,2400.0,nM
CHEMBL3892099,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3nc(N4CCOCC4)cc4ccccc34)cnc2N)CC1,5.51,3100.0,nM
CHEMBL3901073,Nc1ncc(-c2ncccc2OC(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)(CO)CC1,5.89,1300.0,nM
CHEMBL3914252,Nc1ncc(-c2csc(N3CCOCC3)n2)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,6.68,210.0,nM
CHEMBL3982723,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,5.51,3100.0,nM
CHEMBL3954062,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3OC(F)(F)F)cnc2N)CC1,5.68,2100.0,nM
CHEMBL3899197,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1C(F)(F)F,5.68,2100.0,nM
CHEMBL3928145,Nc1ncc(-c2nc(N3CCOCC3)ccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1C[C@H]2CC[C@@H](C1)[C@@H]2N,5.0,10000.0,nM
CHEMBL3891166,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1F,5.68,2100.0,nM
CHEMBL3909349,Nc1ncc(-c2ncnc3c2CCCC3)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,5.82,1500.0,nM
CHEMBL3933598,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1C#N,5.62,2400.0,nM
CHEMBL3980746,Nc1ncc(-c2cc(N3CCOCC3)ccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,5.19,6500.0,nM
CHEMBL3966595,Nc1ncc(-c2nc(N3CCOCC3)cc3ccccc23)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,5.47,3400.0,nM
CHEMBL4062453,CN(C)CCn1cc(-c2ccn3c(-c4ccc(C(N)=O)c(OCc5cccc(F)c5)c4)cnc3c2)cn1,7.04,91.0,nM
CHEMBL2006765,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5.03,9410.0,nM
CHEMBL1642655,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,6.08,831.76,nM
CHEMBL4073198,COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,6.34,457.09,nM
CHEMBL4089159,COC(=O)C1=C(Nc2ccccc2Cl)O/C(=C\c2c[nH]c3ncccc23)C1=O,7.29,51.0,nM
CHEMBL4083249,C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,5.8,1594.0,nM
CHEMBL4105195,CCOc1cc(/C=C2\Oc3ccc(OC)cc3C2=O)ccc1O,5.3,5010.0,nM
CHEMBL4087337,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(O)c(O)c1)O2,5.28,5300.0,nM
CHEMBL490355,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,5.71,1950.0,nM
CHEMBL4096612,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2[nH]c1=O,5.42,3810.0,nM
CHEMBL4093852,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(F)ccc2[nH]c1=O,5.24,5800.0,nM
CHEMBL4069382,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(C)c1=O,5.22,5950.0,nM
CHEMBL4104341,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(C)c1=O,5.07,8480.0,nM
CHEMBL4080101,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(CC)c1=O,5.5,3180.0,nM
CHEMBL4066679,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(CC)c1=O,5.03,9420.0,nM
CHEMBL4087974,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2[nH]c1=O,5.45,3540.0,nM
CHEMBL4077675,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(C)c1=O,5.37,4280.0,nM
