molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4437566,O=C(Nc1nc2ccc(Cl)cc2s1)c1ccc(N2CCOCC2)cc1,6.43,1,O=C(Nc1nc2ccc(Cl)cc2s1)c1ccc(N2CCOCC2)cc1,373.86500000000024,4.038600000000003,1,5
CHEMBL4473326,O=C(Nc1nc2ccc(F)cc2s1)c1ccc(N2CCOCC2)cc1,6.77,1,O=C(Nc1nc2ccc(F)cc2s1)c1ccc(N2CCOCC2)cc1,357.4100000000002,3.524300000000002,1,5
CHEMBL4455001,CCOc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,6.52,1,CCOc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,383.4730000000001,3.7839000000000027,1,6
CHEMBL4452771,O=C(Nc1nc2ccc(Br)cc2s1)c1ccc(N2CCOCC2)cc1,6.29,1,O=C(Nc1nc2ccc(Br)cc2s1)c1ccc(N2CCOCC2)cc1,418.31600000000026,4.147700000000003,1,5
CHEMBL4543902,CCCOc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,5.46,0,CCCOc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,397.50000000000017,4.174000000000003,1,6
CHEMBL4454874,CC(C)c1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,5.6,0,CC(C)c1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,381.5010000000001,4.508600000000004,1,5
CHEMBL212590,O=C(Nc1nc2ccc(F)cc2s1)c1ccccc1,6.28,1,O=C(Nc1nc2ccc(F)cc2s1)c1ccccc1,272.304,3.6877000000000013,1,3
CHEMBL4553487,O=C(Nc1nc2ccc(F)cc2s1)c1ccc(Cl)cc1,5.35,0,O=C(Nc1nc2ccc(F)cc2s1)c1ccc(Cl)cc1,306.749,4.341100000000002,1,3
CHEMBL4442441,Cc1cc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc(C)c1O,7.7,1,Cc1cc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc(C)c1O,330.39100000000013,4.462340000000003,2,5
CHEMBL4436576,Cc1ccc(-c2cc3nccnc3c(NCCCCN)n2)cc1,5.9,0,Cc1ccc(-c2cc3nccnc3c(NCCCCN)n2)cc1,307.401,3.15102,2,5
CHEMBL4466696,Cn1cc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,6.6,1,Cn1cc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,325.37600000000003,0.8255999999999994,2,8
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,7.85,1,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,529.5880000000004,5.2816000000000045,1,7
CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,8.51,1,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,421.5300000000002,2.8580000000000005,2,8
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,7.21,1,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,425.89200000000005,3.664520000000002,2,6
CHEMBL1673039,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.54,1,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,459.55400000000026,3.3385000000000016,1,8
CHEMBL1673041,COc1cc(N2CCOCC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.51,1,COc1cc(N2CCOCC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,446.51100000000025,3.423300000000002,1,8
CHEMBL1673042,COc1cc(N2CCNCC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.64,1,COc1cc(N2CCNCC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,445.5270000000002,2.9963000000000006,2,8
CHEMBL4648454,COc1cc(N2CCN(C3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.8,1,COc1cc(N2CCN(C3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,542.6880000000001,3.802900000000002,1,9
CHEMBL4649424,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,7.52,1,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,430.5120000000002,3.539200000000002,2,7
CHEMBL4634025,Cc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.46,1,Cc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,444.5390000000002,3.847620000000002,2,7
CHEMBL1673040,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.85,1,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,460.53800000000024,3.5478000000000023,2,8
CHEMBL1673046,CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,7.34,1,CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,474.5650000000002,3.9379000000000026,2,8
