molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL316940,O=C1Cc2c([nH]c3ccccc23)-c2cc(Br)ccc2N1,6.7,1,O=C1Cc2c([nH]c3ccccc23)-c2cc(Br)ccc2N1,327.181,4.092000000000001,2,1
CHEMBL431634,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,6.05,1,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,308.33700000000005,3.346700000000001,2,3
CHEMBL99803,O=C1Cc2c(n(CCO)c3ccc(Br)cc23)-c2ccccc2N1,6.52,1,O=C1Cc2c(n(CCO)c3ccc(Br)cc23)-c2ccccc2N1,371.2340000000001,3.5577000000000014,2,3
CHEMBL116832,O=C1Cc2c([nH]c3ccccc23)-c2cc(I)ccc2N1,6.6,1,O=C1Cc2c([nH]c3ccccc23)-c2cc(I)ccc2N1,374.181,3.9341000000000017,2,1
CHEMBL120355,Nc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,4.92,0,Nc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,263.3,2.9117000000000006,3,2
CHEMBL331783,O=C1Cc2c([nH]c3ncccc23)-c2ccccc2N1,5.26,0,O=C1Cc2c([nH]c3ncccc23)-c2ccccc2N1,249.27300000000002,2.724500000000001,2,2
CHEMBL334031,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2sccc2N1,6.4,1,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2sccc2N1,288.759,4.044400000000001,2,2
CHEMBL100309,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(Br)ccc2N1,5.7,0,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(Br)ccc2N1,395.178,5.110800000000001,2,1
CHEMBL317150,CCc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,6.16,1,CCc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,276.33900000000006,3.8919000000000024,2,1
CHEMBL120941,NCC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,4.39,0,NCC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,305.337,2.4709000000000003,3,3
CHEMBL120078,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cccnc2N1,5.28,0,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cccnc2N1,317.27,3.7433000000000014,2,2
CHEMBL329505,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,7.52,1,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,316.282,4.348300000000002,2,1
CHEMBL316512,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ccccc2N1,5.3,0,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ccccc2N1,317.175,4.636300000000002,2,1
CHEMBL331502,SC1=Nc2ccccc2-c2cc(-c3ccccn3)cc(-c3cccs3)c2C1,3.4559999963120847,0,SC1=Nc2ccccc2-c2cc(-c3ccccn3)cc(-c3cccs3)c2C1,384.5290000000001,6.6600000000000055,1,3
CHEMBL333894,CC(=O)Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,7.05,1,CC(=O)Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,372.3460000000001,4.479800000000003,2,2
CHEMBL50894,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,8.29,1,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,293.282,3.2377000000000002,2,3
CHEMBL318911,O=C1Cc2c([nH]c3c(Br)cccc23)-c2ccccc2N1,6.22,1,O=C1Cc2c([nH]c3c(Br)cccc23)-c2ccccc2N1,327.18100000000004,4.092000000000001,2,1
CHEMBL317562,CC(C)(C)OC(=O)N1C(=O)Cc2c(n(C(=O)OC(C)(C)C)c3ccc(Br)cc23)-c2ccccc21,3.193999996933321,0,CC(C)(C)OC(=O)N1C(=O)Cc2c(n(C(=O)OC(C)(C)C)c3ccc(Br)cc23)-c2ccccc21,527.4150000000002,6.678200000000007,0,6
CHEMBL299756,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,8.0,1,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,273.295,3.201180000000001,2,2
CHEMBL98501,Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,6.3,1,Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,262.31200000000007,3.637920000000001,2,1
CHEMBL52551,SC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,5.7,0,SC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,343.2490000000001,5.113300000000002,2,1
CHEMBL328164,CSC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,5.92,0,CSC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,357.27600000000007,5.546500000000003,1,2
CHEMBL323657,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,6.92,1,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,333.21,4.153500000000001,2,2
CHEMBL95827,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,5.66,0,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,278.31100000000004,3.3381000000000007,2,2
CHEMBL99423,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccccc12,3.853935985663043,0,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccccc12,278.311,3.3381000000000016,2,2
CHEMBL333006,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2cc(Br)ccc2N1,6.7,1,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2cc(Br)ccc2N1,372.178,4.000200000000001,2,3
CHEMBL332359,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C#N)cc12,6.89,1,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C#N)cc12,303.321,3.209780000000001,2,3
CHEMBL120497,O=[N+]([O-])c1ccc2[nH]c3c(c2c1)CC(S)=Nc1ccccc1-3,6.22,1,O=[N+]([O-])c1ccc2[nH]c3c(c2c1)CC(S)=Nc1ccccc1-3,309.35,4.259000000000002,2,3
