molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3975429,Cc1cc(-c2cnc(N)c(-c3cn(C(C)C)nn3)c2)ccc1C(=O)N1CCOCC1,6.98,1,Cc1cc(-c2cnc(N)c(-c3cn(C(C)C)nn3)c2)ccc1C(=O)N1CCOCC1,406.4900000000003,2.9510200000000015,1,7
CHEMBL3946086,Cc1cc(-c2cnc(N)c(-c3cn(C(C)C)nn3)c2)ccc1CN1CCOCC1,6.6,1,Cc1cc(-c2cnc(N)c(-c3cn(C(C)C)nn3)c2)ccc1CN1CCOCC1,392.5070000000003,3.3108200000000014,1,7
CHEMBL3913713,CC(C)n1cc(-c2cc(-c3ccc(C(=O)N4CCOCC4)c(Cl)c3)cnc2N)nn1,6.54,1,CC(C)n1cc(-c2cc(-c3ccc(C(=O)N4CCOCC4)c(Cl)c3)cnc2N)nn1,426.90800000000013,3.296000000000001,1,7
CHEMBL3964094,CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)c(Cl)c3)cnc2N)nn1,6.58,1,CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)c(Cl)c3)cnc2N)nn1,412.92500000000007,3.655800000000001,1,7
CHEMBL3919227,CC(C)n1cc(-c2cc(-c3cccc(CN4CCOCC4)c3)cnc2N)nn1,6.365,1,CC(C)n1cc(-c2cc(-c3cccc(CN4CCOCC4)c3)cnc2N)nn1,378.4800000000001,3.0023999999999997,1,7
CHEMBL3891150,CC(C)n1cc(-c2cc(-c3cccc(C(=O)N4CCOCC4)c3)cnc2N)nn1,6.105,1,CC(C)n1cc(-c2cc(-c3cccc(C(=O)N4CCOCC4)c3)cnc2N)nn1,392.46300000000014,2.642599999999999,1,7
CHEMBL3928119,CC(C)n1cc(-c2cc(-c3cc(Cl)cc(C(=O)N4CCOCC4)c3)cnc2N)nn1,6.234999999999999,1,CC(C)n1cc(-c2cc(-c3cc(Cl)cc(C(=O)N4CCOCC4)c3)cnc2N)nn1,426.90800000000024,3.296000000000001,1,7
CHEMBL3903650,CC(C)n1cc(-c2cc(-c3cc(Cl)cc(CN4CCOCC4)c3)cnc2N)nn1,6.165,1,CC(C)n1cc(-c2cc(-c3cc(Cl)cc(CN4CCOCC4)c3)cnc2N)nn1,412.92500000000024,3.655800000000001,1,7
CHEMBL3938306,CC(C)n1cc(-c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)cnc2N)nn1,6.4,1,CC(C)n1cc(-c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)cnc2N)nn1,392.4630000000001,2.6426,1,7
CHEMBL3910377,Nc1ncc(-c2cccc(CN3CCOCC3)c2)cc1-c1nnc(C2CC2)o1,6.085,1,Nc1ncc(-c2cccc(CN3CCOCC3)c2)cc1-c1nnc(C2CC2)o1,377.4480000000001,3.0904000000000016,1,7
CHEMBL3968143,CC(C)n1cc(-c2cc(-c3ccc(CC(=O)N4CCOCC4)cc3)cnc2N)nn1,6.225,1,CC(C)n1cc(-c2cc(-c3ccc(CC(=O)N4CCOCC4)cc3)cnc2N)nn1,406.4900000000001,2.5714999999999995,1,7
CHEMBL3951753,C=CS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,7.005,1,C=CS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,386.4330000000002,3.275800000000002,2,7
CHEMBL3800128,COc1cc2ncnc(Nc3cccc(NS(C)(=O)=O)c3)c2cc1OC,6.725,1,COc1cc2ncnc(Nc3cccc(NS(C)(=O)=O)c3)c2cc1OC,374.4220000000002,2.762100000000001,2,7
CHEMBL3937482,CCCS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,6.7,1,CCCS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,402.4760000000002,3.542300000000002,2,7
CHEMBL3966314,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)CC(C)C)c3)c2cc1OC,6.83,1,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)CC(C)C)c3)c2cc1OC,416.50300000000027,3.788300000000003,2,7
CHEMBL3914888,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)c4ccccc4)c3)c2cc1OC,7.03,1,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)c4ccccc4)c3)c2cc1OC,436.4930000000002,4.1914000000000025,2,7
CHEMBL3975770,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)c4cccs4)c3)c2cc1OC,6.86,1,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)c4cccs4)c3)c2cc1OC,442.5220000000002,4.252900000000002,2,8
CHEMBL3985759,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)CC(F)(F)F)c3)c2cc1OC,6.49,1,COc1cc2ncnc(Nc3cccc(NS(=O)(=O)CC(F)(F)F)c3)c2cc1OC,442.4190000000002,3.694600000000002,2,7
CHEMBL3916001,CCS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,6.7,1,CCS(=O)(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,388.4490000000002,3.1522000000000014,2,7
CHEMBL3967256,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCN(C6CC6)CC5)ncn4)c3c2)cn1,8.58,1,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCN(C6CC6)CC5)ncn4)c3c2)cn1,400.4900000000002,2.7048000000000005,1,7
CHEMBL3917197,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCOC6(CC6)C5)ncn4)c3c2)cn1,8.7,1,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCOC6(CC6)C5)ncn4)c3c2)cn1,387.4470000000001,2.789600000000001,1,7
CHEMBL3945097,CN1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1=O,8.31,1,CN1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1=O,388.4350000000002,1.6987999999999996,1,7
CHEMBL3922655,CN1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,8.54,1,CN1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,374.45200000000017,2.1722,1,7
CHEMBL3953830,COCCNc1cc(-c2n[nH]c3ccc(-c4cnn(C)c4)cc23)ncn1,7.83,1,COCCNc1cc(-c2n[nH]c3ccc(-c4cnn(C)c4)cc23)ncn1,349.3980000000001,2.4787,2,7
CHEMBL3931593,COCCOC1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,8.73,1,COCCOC1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,433.51600000000025,3.052200000000002,1,8
CHEMBL3959075,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC6CCC(C5)O6)ncn4)c3c2)cn1,8.29,1,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC6CCC(C5)O6)ncn4)c3c2)cn1,387.44700000000006,2.7880000000000003,1,7
CHEMBL3944061,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C[C@H](C)O1,8.85,1,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C[C@H](C)O1,389.46300000000014,3.0340000000000016,1,7
